imdbID,Title,Year,Rating,Directors,Writers,Composers,Cast,IMDbRating,Metascore,OriginCountry,OriginalLanguage
106918,The Firm,1993,4.0,Sydney Pollack,"Robert Towne, David Rabe, David Rayfiel",Dave Grusin,"Tom Cruise, Jeanne Tripplehorn, Gene Hackman, Hal Holbrook, Terry Kinney, Wilford Brimley, Ed Harris, Holly Hunter, Karina Lombard, David Strathairn, Gary Busey, Steven Hill, Tobin Bell, Barbara Garrick, Jerry Hardin, Paul Calderon, Jerry Weintraub, Sullivan Walker, Margo Martindale, John Beal, Dean Norris, Lou Walker, Tommy Cresswell, David A. Kimball, David Dwyer, Afemo Omilami, Clint Smith, Jonathan Kaplan, Paul Sorvino, Joe Viterelli, Janie Paris, Susan Elliott, Erin Branham, Joey Anderson, Deborah Thomas, Tommy Matthews, Rebecca Glenn, Terri Welles, Chris Schadrack, Jeffrey Buckner Ford, Andy Armstrong, Ron Clinton Smith, Julia Hayes, Yvonne Sayers",6.9,58.0,United States,English
99685,Goodfellas,1990,5.0,Martin Scorsese,"Nicholas Pileggi, Martin Scorsese",,"Robert De Niro, Ray Liotta, Joe Pesci, Lorraine Bracco, Paul Sorvino, Frank Sivero, Tony Darrow, Mike Starr, Frank Vincent, Chuck Low, Frank DiLeo, Henny Youngman, Gina Mastrogiacomo, Catherine Scorsese, Charles Scorsese, Suzanne Shepherd, Debi Mazar, Margo Winkler, Welker White, Jerry Vale, Julie Garfield, Christopher Serrone, Elaine Kagan, Beau Starr, Kevin Corrigan, Michael Imperioli, Robbie Vinton, Johnny Williams, Daniel P. Conte, Tony Conforti, Frank Pellegrino, Ronald Maccone, Tony Sirico, Joseph D'Onofrio, Steve Forleo, Richard Dioguardi, Frank Adonis, John Manca, Joseph Bono, Katherine Wallach, Mark Jacobs, Angela Pietropinto, Marianne Leone Cooper, Marie Michaels, LoNardo, Melissa Prophet, Illeana Douglas, Susan Varon, Elizabeth Whitcraft, Clem Caserta, Samuel L. Jackson, Fran McGee, Paul Herman, Edward McDonald, Edward Hayes, Daniela Barbosa, Gina Mattia, Joel Calendrillo, Anthony Valentin, Edward D. Murphy, Michael Citriniti, Peter Hock, Erasmus C. Alfano, John Di Benedetto, Manny Alfaro, Thomas Lowry, Margaret Smith, Richard Mullally, Frank Albanese, Paul McIsaac, Bob Golub, Louis Eppolito, Tony Lip, Mikey Black, Peter Cicale, Anthony Powers, Vincent Pastore, Anthony Alessandro, Victor Colicchio, Mike Contessa, Philip Suriano, Paul Mougey, Norman Barbera, Anthony Polemeni, James Quattrochi, Lawrence Sacco, Dino Laudicina, Thomas E. Camuti, Andrew Scudiero, Irving Welzer, Jesse Kirtzman, Russell Halley, Spencer Bradley, Bob Altman, Joanna Bennett, Gayle Lewis, Gaetano Lisi, Luke Walter, Ed Deacy, Larry Silvestri",8.7,92.0,United States,English
2278388,The Grand Budapest Hotel,2014,4.0,Wes Anderson,Wes Anderson,Alexandre Desplat,"Ralph Fiennes, F. Murray Abraham, Mathieu Amalric, Adrien Brody, Willem Dafoe, Jeff Goldblum, Harvey Keitel, Jude Law, Bill Murray, Edward Norton, Saoirse Ronan, Jason Schwartzman, Léa Seydoux, Tilda Swinton, Tom Wilkinson, Owen Wilson, Tony Revolori, Larry Pine, Giselda Volodi, Florian Lukas, Karl Markovics, Volker Michalowski, Neal Huff, Bob Balaban, Fisher Stevens, Wallace Wolodarsky, Waris Ahluwalia, Jella Niemann, Marcel Mazur, Robert Bienas, Manfred Lindner, Oliver Claridge, Bernhard Kremser, Kunichi Nomura, Sister Anna Rademacher, Heinz-Werner Jeschkowski, Steffen Scheumann, Sabine Euler, Renate Klein, Uwe Holoubek, Francesco Zippel, Enrico Hoffmann, Daniel Steiner, Marie Goyette, Hendrik von Bültzingslöwen, Paul Schlase, Jenő Orosz, Gyula Lukács, Darin Damjanow, Dar Ronge, Georg Rittmannsperger, Dirk Bossmann, Arwin Lobedann, Robin Hurlstone, Jutta Westphal, Matthias Holfert, Lisa Kreuzer, Gisela Bech, Birgit Müller, Ursula Kuhnt, Monika Krüger, Wolfram Nielacny, Reinhold Hegelow, Steffen Nixdorf, Rainer Reiners, Milton Welsh, Piet Paes, Michaela Caspar, Sabine Urig, Heike Hanold-Lynch, Roy Macready, John Peet, Carl Sprague, Golo Euler, Jürgen Schwämmle, Frank Jacob, Roman Berger, Michael Benthin, Matthias Matschke, Lennart Meyer, Alfred Hänel, Manpreet Gerlach, David Adamik, Moritz Hepper, David Cioffi, Lucas Hedges, Wolfgang Czeczor, Philipp Sonntag, Hans Martin Stier, Georg Tryphon, Gabriel Rush, Hannes Wegener, Gerald Sullivan, Oliver Hazell, Ben Howard, Bohumil Váchal, Marko Dyrlich, Ed Munro",8.1,88.0,United States,English
26581740,Weapons,2025,4.0,Zach Cregger,Zach Cregger,"Zach Cregger, Ryan Holladay, Hays Holladay","Julia Garner, Josh Brolin, Alden Ehrenreich, Austin Abrams, Benedict Wong, Amy Madigan, Cary Christopher, Toby Huss, Whitmer Thomas, Callie Schuttera, June Diane Raphael, Scarlett Sher, Jason Turner, Anny Jules, Ali Burch, Michael Gene Conti, Eric Jepson, Ronny Mathew, Melissa Ponzio, Luke Speakman, Aaron Quick Nelson, Sara Paxton, Justin Long, Mohammed Fahmy, Clayton Farris, Carrie Gibson, Ashley Ames, Fidelus Singleton, Sarah Kopkin, Arya Posey, Carl Kennedy, Robert Hendren",7.8,81.0,United States,English
112471,Before Sunrise,1995,4.0,Richard Linklater,"Richard Linklater, Kim Krizan",Fred Frith,"Ethan Hawke, Julie Delpy, Andrea Eckert, Hanno Pöschl, Karl Bruckschwaiger, Tex Rubinowitz, Erni Mangold, Dominik Castell, Haymon Maria Buttinger, Harold Waiglein, Bilge Jeschim, Kurti, Hans Weingartner, Liese Lyon, Peter Ily Huemer, Otto Reiter, Hubert Fabian Kulterer, Branko Andrić 'Andrla', Constanze Schweiger, John Sloss, Alexandra Seibel, Georg Schöllhammer, Christian Ankowitsch, Wilbirg Reiter, Barbara Klebel, Wolfgang Staribacher, Wolfgang Glüxam, Adam Goldberg, Richard Linklater, Paul Poet",8.1,79.0,United States,English
22898462,The Conjuring: Last Rites,2025,3.0,Michael Chaves,"Ian B. Goldberg, Richard Naing, David Leslie Johnson-McGoldrick",Benjamin Wallfisch,"Vera Farmiga, Patrick Wilson, Mia Tomlinson, Ben Hardy, Rebecca Calder, Tilly Walker, Elliot Cowan, Shannon Kook, Steve Coulter, Kíla Lord Cassidy, Beau Gadsdon, Molly Cartwright, Leigh Jones, John Brotherton, Peter Wight, Kate Fahy, Orion Smith, Madison Lawlor, Guy Oliver-Watts, Tomas Bennett, Ingrid Bisu, Michael Clear, Natalia Safran, Lili Taylor, Mackenzie Foy, Frances O'Connor, Madison Wolfe, Julian Hilliard, James Wan, Tony Spera, Judy Warren, Larry King",6.7,51.0,United States,English
117008,Matilda,1996,3.5,Danny DeVito,"Nicholas Kazan, Robin Swicord",David Newman,"Mara Wilson, Danny DeVito, Rhea Perlman, Embeth Davidtz, Pam Ferris, Paul Reubens, Tracey Walter, Jean Speegle Howard, Brian Levinson, Sara Magdalin, R.D. Robb, Gregory R. Goliath, Fred Parnes, Kiami Davael, Leor Livneh Hackel, Jacqueline Steiger, Jimmy Karz, Michael Valentine, Liam Kearns, Mark Watson, Kira Spencer Hesser, J.C. Alexander, Malone Brinton, Marion Dugan, Joshua Alvarez, Max E. Blum, Erin M. Gray, Misty L. Oppenheim, Christopher Shepard Hughes, Rachel Snow, Craig Lamar Traylor, Jennifer Key, Marty Bautista, Anthony Hernandez, Raina Cease, Jonathan Osser, Vinnie Buffolino, Marcella Sassano, Johnny Thomas III, Shannon Hughes, Christel Khalil, Cassie Colaw, Austin Stout, Cindy Tran, Jonathan Feyer, Alissa Graham, Amanda Graham, Trevor Gallagher, James Gallagher, Kayla Fredericks, Kelsey Fredericks, Amanda Fein, Caitlin Fein, Nicholas Cox, Amanda Summers, Kristin Summers, Phoebe Garcia-Pearl, Kathy Barbour, Donna Spangler, Marianne Curan, Penny Holland, Richard E. Coe, Sabrina Bryan, Trevor Coppola, Simon Jones, Jon Lovitz, Kira Spencer Cook",7.0,72.0,United States,English
418279,Transformers,2007,3.0,Michael Bay,"Roberto Orci, Alex Kurtzman",Steve Jablonsky,"Shia LaBeouf, Megan Fox, Mark Ryan, Peter Cullen, Hugo Weaving, Josh Duhamel, Tyrese Gibson, Charlie Adler, Rachael Taylor, Anthony Anderson, Jon Voight, John Turturro, Michael O'Neill, Kevin Dunn, Julie White, Amaury Nolasco, Zack Ward, Luis Echagarruga, Patrick Mulderrig, Brian Shehan, Michael Trisler, Ashkan Kashanchi, Rizwan Manji, William Morgan Sheppard, C.J. Thomason, Bernie Mac, Carlos Moreno Jr., Johnny Sanchez, John Robinson, Travis Van Winkle, Peter Jacobson, Glenn Morshower, Frederic Doss, Charlie Bodin, Joshua Feinman, Chris Ellis, Steven Ford, Michael Shamus Wiles, Craig Barnett, Brian Prescott, Scott Peat, Colleen Porch, Brian Stepanek, Jamie McBride, Wiley M. Pickett, Andy Milder, Brian Reece, Samantha Smith, Ravi Patel, Rick Gomez, Andy Dominguez, Mike Fisher, Colin Fickes, Tom Lenk, Jamison Yang, Esther Scott, Madison Mason, Jeremy Jojola, Jessica Kartalija, Andrew Altonji, Andrew Lewis Caldwell, J.P. Manoux, Pete Gardner, Sophie Bobal, Laurel Garner, Chip Hormess, Ray Toth, Michael Adams, Ron Henry, Benjamin Hoffman, Michael McNabb, Jason White, Adam Ratajczak, Maja Kljun, Michelle Pierce, Odette Annable, Bob Stephenson, Mason Rock Bay, Darius McCrary, Robert Foxworth, Jess Harnell, Jimmie Wood, Reno Wilson, Michael Bay, Colton Haynes, Omar Benson Miller, Robert Gerrits, Chester the Chihuahua, James Hunter",7.1,61.0,United States,English
27714581,Sentimental Value,2025,4.5,Joachim Trier,"Eskil Vogt, Joachim Trier",Hania Rani,"Renate Reinsve, Stellan Skarsgård, Inga Ibsdotter Lilleaas, Elle Fanning, Cory Michael Smith, Catherine Cohen, Bjørn Alexander, Pia Borgli, Jonas Jacobsen, Anders Danielsen Lie, Jesper Christensen, Lena Endre, Andreas Stoltenberg Granerud, Øyvind Hesjedal Loven, Lars Väringer, Ida Marianne Vassbotn Klasson, Vilde Søyland, Mari Strand Ferstad, Julia Küster, Haakon Norum Albech, Rémi Alexandre, Sacha Slengesol Balgobin, Mikkel Knutsen Bjaadal, Bente Børsum, Camille Constantin Da Silva, Ingrid Jørgensen Dragland, Erling Eggen, Live Frøysnes, Lazare Gousseau, Mona Huang Høivik, Amalie Ibsen Jensen, Martha Kjørven, Kirsten Kvalø, Vincent Le Prêtre, Gard Løkke, Torunn Meyer, Mone Mikkelsen, Tord Moberg, Ingunn Beate Øyen, Håkon Mathias Vassvik, Stine Fevik, Seda Witt, Vetle Bergan, Olav Waastad, Deniz Kaya, Liv Bernhoft Osa, Håkon Ramstad, Øystein Røger, Torbjørn Davidsen, Per Bogstad Gulliksen, Alix Poisson, Ingrid Vollan, Gunnar Strand, Parham Nikseresht",7.7,88.0,Norway,Norwegian
15398776,Oppenheimer,2023,4.5,Christopher Nolan,Christopher Nolan,Ludwig Göransson,"Cillian Murphy, Emily Blunt, Matt Damon, Robert Downey Jr., Florence Pugh, Josh Hartnett, Casey Affleck, Rami Malek, Kenneth Branagh, Benny Safdie, Jason Clarke, Dylan Arnold, Tom Conti, James D'Arcy, David Dastmalchian, Dane DeHaan, Alden Ehrenreich, Tony Goldwyn, Jefferson Hall, David Krumholtz, Matthew Modine, Scott Grimes, Kurt Koehler, John Gowans, Macon Blair, Harry Groener, Gregory Jbara, Ted King, Tim DeKay, Steven Houska, Petrie Willink, Matthias Schweighöfer, Alex Wolff, Josh Zuckerman, Rory Keane, Michael Angarano, Emma Dumont, Sadie Stratton, Britt Kyle, Guy Burnet, Tom Jenkins, Louise Lombard, Michael Andrew Baker, Jeff Hephner, Olli Haaskivi, David Rysdahl, Josh Peck, Jack Quaid, Brett DelBuono, Gustaf Skarsgård, James Urbaniak, Trond Fausa Aurvåg, Devon Bostick, Danny Deferrari, Christopher Denham, Jessica Erin Martin, Ronald Auguste, Máté Haumann, Olivia Thirlby, Jack Cutmore-Scott, Harrison Gilbertson, James Remar, Will Roberts, Pat Skipper, Steve Coulter, Jeremy John Wells, Sean Avery, Adam Kroeger, Drew Kenney, Bryce Johnson, Flora Nolan, Kerry Westcott, Christina Hogue, Clay Bunker, Tyler Beardsley, Maria Teresa Zuppetta, Kate French, Gary Oldman, Hap Lawrence, Meg Schimelpfenig",8.3,90.0,United States,English
0265666,The Royal Tenenbaums,2001,5,Wes Anderson,"Wes Anderson, Owen Wilson",Mark Mothersbaugh,"Gene Hackman, Anjelica Huston, Ben Stiller, Gwyneth Paltrow, Luke Wilson, Owen Wilson, Bill Murray, Danny Glover, Seymour Cassel, Kumar Pallana, Alec Baldwin, Grant Rosenmeyer, Jonah Meyerson, Aram Aslanian-Persico, Irina Gorovaia, Amedeo Turturro, Stephen Lea Sheppard, James Fitzgerald, Larry Pine, Don McKinnon, Frank Wood, Al Thompson, Jennifer Wachtell, Donal Lardner Ward, Andrew Wilson, Dipak Pallana, Sanjay Mathew, Mary Wigmore, Sonam Wangmo, Gita Gabriel, Pawel Wdowczak, Peter Leung, William Sturgis, Liam Craig, Sheelagh Tellerday, Max Faugno, Guido Venitucci, Ebon Moss-Bachrach, Brian Smiar, Jan Austell, Rony Clanton, Salim Malik, Tom Lacy, Keith Charles, Greg Goossen, Saidah Arrika Ekulona, Vic Mata, Michael Conti, Tatiana Abbey, Kalani Queypo, Mel Cannon, Leo Manuelian, Amir Raissi, Roger Shamas, Philip Denning, Rex Robbins, Nova Landaeus-Skinnar, Sam Hoffman, Brian Tenenbaum, Stephen Dignan, Eric Chase Anderson, Wes Anderson, Gary Evans",7.6,76,United States,English
1324999,The Twilight Saga: Breaking Dawn - Part 1,2011,1,Bill Condon,"Melissa Rosenberg, Bill Condon",Carter Burwell,"Kristen Stewart, Robert Pattinson, Taylor Lautner, Billy Burke, Peter Facinelli, Michael Sheen, Elizabeth Reaser, Kellan Lutz, Nikki Reed, Jackson Rathbone, Ashley Greene, Anna Kendrick, Sarah Clarke, Christian Camargo, Gil Birmingham, Julia Jones, Booboo Stewart, Mía Maestro, Casey LaBow, Maggie Grace, MyAnna Buring, Ty Olsson, Christian Sloan, James Pizzinato, Ian Harmon, Gabriel Carter, Christian Serratos, Michael Welch, Justin Chon, Christopher Heyerdahl, Jamie Campbell Bower, Andy Rukes, Alex Rice, Paul Becker, Stephanie Moseley, Kiowa Gordon, Tyson Houseman, Chaske Spencer, Bronson Pelletier, Alex Meraz, Tinsel Korey, Tanaya Beatty, Sienna Joseph, Carolina Virguez, Sebastião Lemos, Kimani Ray Smith, Tora Hylands, Mackenzie Foy, Ali Faulkner, Charlie Bewley, Daniel Cudmore, Stephenie Meyer, Melissa Rosenberg",4.9,45,United States,English
0103919,Candyman,1992,3.5,Bernard Rose,Bernard Rose,Philip Glass,"Virginia Madsen, Tony Todd, Xander Berkeley, Kasi Lemmons, Vanessa Williams, DeJuan Guy, Marianna Elliott, Ted Raimi, Ria Pavia, Mark Daniels, Lisa Ann Poggi, Adam Philipson, Eric Edwards, Carolyn Lowery, Barbara Alston, Sarina C. Grant, Latesha Martin, Lanesha Martin, Michael Culkin, Bernard Rose, Glenda Starr Kelly, Kenneth A. Brown, Caesar Brown, Terrence Riggins, Gilbert Lewis, Rusty Schwimmer, Baxter Harris, John Rensenhouse, Mika Quintard, Doug MacHugh, Carol Harris, Stanley DeSantis, Diane Peterson, Michael Laren, Laura Bennecke, Michelle Blackwell, Ray Etheridge, Antoinette Rogers, Fred Sanders, Caron Strong",6.7,61,United States,English
0758746,Friday the 13th,2009,2,Marcus Nispel,"Damian Shannon, Mark Swift",Steve Jablonsky,"Derek Mears, Nana Visitor, Jared Padalecki, Danielle Panabaker, Amanda Righetti, Travis Van Winkle, Aaron Yoo, Arlen Escarpeta, Julianna Guill, Jonathan Sadowski, Ben Feldman, Ryan Hansen, Willa Ford, America Olivo, Nick Mennell, Stephanie Rhodes, Richard Burgi, Kyle Davis, Chris Coppola, Rosemary Knower, Bob King, Caleb Guss, Kathleen Garrett",5.5,34,United States,English
0905372,The Thing,2011,3,Matthijs van Heijningen Jr.,Eric Heisserer,Marco Beltrami,"Mary Elizabeth Winstead, Joel Edgerton, Ulrich Thomsen, Eric Christian Olsen, Adewale Akinnuoye-Agbaje, Paul Braunstein, Trond Espen Seim, Kim Bubbs, Jørgen Langhelle, Jan Gunnar Røise, Stig Henrik Hoff, Kristofer Hivju, Carsten Bjørnlund, Jo Adrian Haavind, Jonathan Walker, Ole Martin Aune Nilsen, Michael Brown",6.2,49,United States,English
