imdbID,Title,Year,Directors,Writers,Composers,Cast,IMDbRating,Metascore,OriginCountry,OriginalLanguage
1250777,Kick-Ass,2010,Matthew Vaughn,"Jane Goldman, Matthew Vaughn","Marius de Vries, Ilan Eshkeri, Henry Jackman, John Murphy","Aaron Taylor-Johnson, Chloë Grace Moretz, Nicolas Cage, Lyndsy Fonseca, Mark Strong, Deborah Twiss, Christopher Mintz-Plasse, Elizabeth McGovern, Omari Hardwick, Xander Berkeley, Garrett M. Brown, Clark Duke, Evan Peters, Sophie Wu, Stu 'Large' Riley, Michael Rispoli, Corey Johnson, Kenneth Simmons, Anthony Desio, Randall Batinkoff, Dexter Fletcher, Yancy Butler, Craig Ferguson, Jason Flemyng, Adrian Martinez, Joe Bacino, Johnny Hopkins, Ohene Cornelius, Carlos Besse Peres, Russell Bentley, Tamer Hassan, Tim Plester, Hubert Boorder, Christopher McGuire, Max White, Dean Copkov, Jacob Cartwright, Maurice DuBois, Dana Tyler, Omar A. Soriano, Katrena Rochell, Kofi Natei, Dan Duran, Louis Young, Val Jobara, Quinn Smith, Kirk Tingblad, Peter Bartfay, Jason Salkey, Daphne Cheung, Russell De Rozario, Annie Cooper, Adam Blampied, Wayne Curnew, Tangara Jones, Rab Affleck, Alexander Hathaway",7.6,66.0,United States,English
71853,Monty Python and the Holy Grail,1975,"Terry Jones, Terry Gilliam","Eric Idle, Terry Gilliam, Terry Jones, Michael Palin, Graham Chapman, John Cleese, Thomas Malory",,"Graham Chapman, John Cleese, Eric Idle, Terry Gilliam, Terry Jones, Michael Palin, Connie Booth, Carol Cleveland, Neil Innes, Bee Duffell, John Young, Rita Davies, Avril Stewart, Sally Kinghorn, Mark Zycon, Elspeth Cameron, Mitsuko Forstater, Sandy Johnson, Sandy Rose, Romilly Squire, Joni Flynn, Alison Walker, Loraine Ward, Anna Lanski, Sally Coombe, Vivienne MacDonald, Yvonne Dick, Daphne Darling, Fiona Gordon, Judy Lamb, Tracy Sneddon, Joyce Pollner, Mary Allen, Gloria Graham, Sylvia Taylor, Iain Banks, Julian Doyle, Margarita Doyle, Charles Knode, Zack Matalon, Scott Mike, William Palin, Tom Raeburn, Brian Ross, Roy Forge Smith, Maggie Weston, John Thornton",8.2,91.0,United Kingdom,English
1790864,The Maze Runner,2014,Wes Ball,"Grant Pierce Myers, Noah Oppenheim, T.S. Nowlin",John Paesano,"Dylan O'Brien, Kaya Scodelario, Aml Ameen, Thomas Brodie-Sangster, Ki Hong Lee, Will Poulter, Patricia Clarkson, Blake Cooper, Dexter Darden, Jacob Latimore, Chris Sheffield, Joe Adler, Randall D. Cunningham, Alexander Flores, Don McManus, Michael Bow, Jerry Clark, Michael Deville, Dylan Gaspard, Cory Gooding, Cazi Greene, Dustin Guitreau, Tyler Harrison, Landon Hazel, Gary Hood, Nick Killebrew, John Langston, Chad Martinez, Lester Millet, Sawyer Pierce, Weston Rachal, Bryce Romero, Johnny Stockwell, SanChavis Torns, Lane Westerhaus, Gentry Williams, Adriana Acosta, Duane Cothren, James Dashner, Mark Gibson, Darryl Harvey, Janet L'Aube, Travis Michael Myers, Zach Nichols, Tommy Sheppard, Andrew Varenhorst, Carol Jean Wells, Jeff Wiesen, Adrian Acosta, Jacob Deville, Sheldon Maurer, Seth Nichols, Seth Nichols, Gustavo I. Ortiz, McKenna Pippen, Giovanni Silva, Nicolas Stan, Tony Vo, Kin-Lam Chan",6.8,57.0,United States,English
1895587,Spotlight,2015,Tom McCarthy,"Tom McCarthy, Josh Singer",Howard Shore,"Mark Ruffalo, Michael Keaton, Rachel McAdams, Liev Schreiber, John Slattery, Brian d'Arcy James, Stanley Tucci, Elena Wohl, Gene Amoroso, Doug Murray, Sharon McFarlane, Jamey Sheridan, Neal Huff, Billy Crudup, Robert B. Kennedy, Duane Murray, Brian Chamberlain, Michael Cyril Creighton, Paul Guilfoyle, Michael Countryman, Tim Whalen, Martin Roach, Brad Borbridge, Don Allison, Patty Ross, Paloma Nuñez, Robert Clarke, Gary Galone, David Fraser, Paulette Sinclair, Laurie Heineman, Elena Juatco, Nancy Villone, Wendy Merry, Siobhan Murphy, Eileen Padua, Darrin Baker, Brett Cramp, Joe Stapleton, Maureen Keiller, Jimmy LeBlanc, Tim Progosh, Neion George, Laurie Murdoch, Zarrin Darnell-Martin, Krista Morin, Paula Barrett, Mairtin O'Carrigan, Rob deLeeuw, Nancy E. Carroll, Anthony Paolucci, Michele Proude, Richard O'Rourke, Len Cariou, Dennis Lynch, Stefanie Drummond, Mark McGrinder, Richard Fitzpatrick, Tom Driscoll, Jeffrey Samai, Moira Driscoll, Forrest Weber, Doreen Spencer, Janet Pinnick, Shannon McDonough, Shannon Ruth, Daniel Ruth, Jennifer Ruth, Timothy Mooney, Bruce-Robert Serafin, Donna Sue Jahier, Edward Brickley, Richard Jenkins, Elena Khan, Teresa Wilson, Amy Whalen, John Franchi, Peter Lewis Walsh, Lance Norris, Harold Rudolph, Colleen Kelly",8.1,93.0,United States,English
2321549,The Babadook,2014,Jennifer Kent,Jennifer Kent,Jed Kurzel,"Essie Davis, Noah Wiseman, Hayley McElhinney, Daniel Henshall, Barbara West, Ben Winspear, Cathy Adamek, Craig Behenna, Hachi, Tim Purcell, Chloe Hurn, Jacquy Phillips, Bridget Walters, Adam Morgan, Pippa Wanganeen, Peta Shannon, Michelle Nightingale, Tony Mack, Carmel Johnson, Michael Gilmour, Craig McArdle, Terence Crawford, Tiffany Lyndall-Knight, Lucy Hong, Sophie Riggs, John Maurice, Stephen Sheehan, Alicia Zorkovic, Lotte Crawford, Chris Roberts, Annie Batten, India Zorkovic, Isla Zorkovic, Charlie Crabtree, Ethan Grabis, Sophie Allan",6.8,86.0,Australia,English
10954652,Old,2021,M. Night Shyamalan,M. Night Shyamalan,Trevor Gureckis,"Gael García Bernal, Vicky Krieps, Rufus Sewell, Alex Wolff, Thomasin McKenzie, Abbey Lee, Nikki Amuka-Bird, Ken Leung, Eliza Scanlen, Aaron Pierre, Embeth Davidtz, Emun Elliott, Alexa Swinton, Gustaf Hammarsten, Kathleen Chalfant, Francesca Eastwood, Nolan River, Luca Faustino Rodriguez, Kylie Begley, Mikaya Fisher, Kailen Jude, M. Night Shyamalan, Matthew Shear, Daniel Ison, Julietta Rodríguez, Jeffrey Holsman, Deidra Ciolko, Margaux Da Silva, John Twohy, Alejandra Useche, Louise Walter, Arturo A. Baez",5.8,55.0,United States,English
443453,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,2006,Larry Charles,"Dan Mazer, Sacha Baron Cohen, Anthony Hines, Peter Baynham",Erran Baron Cohen,"Sacha Baron Cohen, Ken Davitian, Luenell, Pamela Anderson, Bob Barr, Alan Keyes, Carole De Saram, Mitchell Falk, Andre Darnell Myers, Jean-Pierre Parent",7.4,89.0,United States,English
1210166,Moneyball,2011,Bennett Miller,"Aaron Sorkin, Steven Zaillian",Mychael Danna,"Brad Pitt, Jonah Hill, Philip Seymour Hoffman, Robin Wright, Chris Pratt, Stephen Bishop, Reed Diamond, Brent Jennings, Ken Medlock, Tammy Blanchard, Jack McGee, Vyto Ruginis, Nick Searcy, Glenn Morshower, Casey Bond, Nick Porrazzo, Kerris Dorsey, Arliss Howard, Reed Thompson, James Shanklin, Diane Behrens, Takayo Fischer, Derrin Ebert, Miguel Mendoza, Gerardo Celasco, Tom Gamboa, Barry Moss, Artie Harris, Bob Bishop, George Vranau, Phil Pote, Art Ortiz, Royce Clayton, Marvin Horn, Brent Dohling, Ken Rudulph, Lisa Guerrero, Christopher Dehau Lee, Joe Satriani, Simon James, Greg Papa, Bob Costas, Tim McCarver, Eddie Frierson, Glen Kuiper, Joe Provost, John Brantley Cole, Jake Wilson, Robert P. Macaluso, Keith Middlebrook, Damon Farmar, Michael Gillespie, Chad Kreuter, Blake Pike, Robert Ninfo, Gary 'G. Thang' Johnson, Corey Vanderhook, Melvin Perdue, Ari Zagaris, Jon Stein, Madeleine G. Hall, Holly Pitrago, Ken Korach, Julie Wagner, Ken Colquitt, Eric Winzenried, Richard Padilla, Ed Montague, Jack Knight, Patrick Riley, Phil Benson, Joyce Guy, George Thomas, Spike Jonze, Derek Jeter, Deanna Marks, Bobby Kotick",7.6,87.0,United States,English
351283,Madagascar,2005,"Eric Darnell, Tom McGrath","Billy Frolick, Mark Burton, Tom McGrath, Eric Darnell",Hans Zimmer,"Ben Stiller, Chris Rock, David Schwimmer, Jada Pinkett Smith, Sacha Baron Cohen, Cedric the Entertainer, Andy Richter, Tom McGrath, Christopher Knights, Chris Miller, Conrad Vernon, Eric Darnell, David Cowgill, Elisa Gabrielli, Stephen Apostolina, Devika Parikh, David P. Smith, Cody Cameron, Bob Saget, Jeffrey Katzenberg",6.9,57.0,United States,English
780536,In Bruges,2008,Martin McDonagh,Martin McDonagh,Carter Burwell,"Colin Farrell, Brendan Gleeson, Ralph Fiennes, Clémence Poésy, Thekla Reuten, Jordan Prentice, Elizabeth Berrington, Jérémie Renier, Mark Donovan, Éric Godon, Anna Madeley, Theo Stevenson, Olivier Bonjour, Željko Ivanek, Rudy Blomme, Jamie Edgell, Sachi Kimura, Jean-Marc Favorin, Emily Thorling, Ann Elsley, Inez Stinton, Ran Yaniv, Stephanie Carey, Bonnie Witney, Angel Witney, Louis Nummy, Ciarán Hinds, Susan Ateh",7.9,67.0,United Kingdom,English
758758,Into the Wild,2007,Sean Penn,Sean Penn,Michael Brook,"Emile Hirsch, Marcia Gay Harden, William Hurt, Jena Malone, Brian H. Dierker, Catherine Keener, Vince Vaughn, Kristen Stewart, Hal Holbrook, Thure Lindhardt, Signe Egholm Olsen, Jim Gallien, James J. O'Neill, Malinda McCollum, Paul Knauls, Zach Galifianakis, Craig Mutsch, Jim Beidler, John Decker, John Hofer, Jerry Hofer, Terry Waldner, Robin Mathews, Candice Campos, Steven Wiig, Floyd Wall, Bryce Walters, Jim Davis, Cheryl Francis Harrington, R. D. Call, Haley Ramm, Merritt Wever, Everett 'Insane Wayne' Smith, John Jabaley, Leonard Knight, Matt Contreras, Denise Sitton, Sharon Olds, Carine McCandless, J. Nathan Simmons, Parris Mosteller, Timothy Levine, Haley Sweet, Aaron Wayne Hill, Bart the Bear II",8.0,73.0,United States,English
1179933,10 Cloverfield Lane,2016,Dan Trachtenberg,"Josh Campbell, Matthew Stuecken, Damien Chazelle",Bear McCreary,"John Goodman, Mary Elizabeth Winstead, John Gallagher Jr., Douglas M. Griffin, Suzanne Cryer, Bradley Cooper, Sumalee Montano, Frank Mottek",7.2,76.0,United States,English
363771,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",2005,Andrew Adamson,"Andrew Adamson, Ann Peacock, Stephen McFeely, Christopher Markus",Harry Gregson-Williams,"William Moseley, Anna Popplewell, Skandar Keynes, Georgie Henley, Liam Neeson, Tilda Swinton, James McAvoy, Jim Broadbent, Ray Winstone, Dawn French, James Cosmo, Judy McIntosh, Kiran Shah, Elizabeth Hawthorne, Michael Madsen, Patrick Kake, Shane Rangi, Brandon Cook, Cassie Cook, Morris Lupton, Rupert Everett, Philip Steuer, Shelly Edwards, Susan Haldane, Margaret Bremner, Jaxin Hall, Terry Murdoch, Katrina Browne, Lee Tuson, Sonya Hitchcock, Elizabeth Kirk, Felicity Hamill, Kate O'Rourke, Lucy Tanner, Tiggy Mathias, Gregory Cooper, Richard King, Russell Pickering, Ben Barrington, Charles Williams, Vanessa Cater, Allison Sarofim, Alina Phelan, Stephen Ure, Sam La Hood, Bhoja 'BK' Kannada, M. Ramaswami, Zakiuddin Mohd. Farooque, Praphaphorn 'Fon' Chansantor, Ajay Ratilal Navi, Doungdieo Savangvong, Nikhom Nusungnern, Cameron Rhodes, Jim May, Sim Evan-Jones, Douglas Gresham, Noah Huntley, Sophie Winkleman, Mark Wells, Rachael Henley",6.9,75.0,United Kingdom,English
1637725,Ted,2012,Seth MacFarlane,"Seth MacFarlane, Alec Sulkin, Wellesley Wild",Walter Murphy,"Mark Wahlberg, Mila Kunis, Seth MacFarlane, Joel McHale, Giovanni Ribisi, Patrick Warburton, Matt Walsh, Jessica Barth, Aedin Mincks, Bill Smitrovich, Patrick Stewart, Norah Jones, Sam J. Jones, Tom Skerritt, Bretton Manley, Ralph Garman, Alex Borstein, John Viener, Laura Vandervoort, Robert Wu, Ginger Gonzaga, Jessica Stroup, Melissa Ordway, Max Harris, Zane Cowans, T.J. Hourigan, Owen Clarke, Kristina Ellery, Katelyn Lorren, Chanty Sok, Sarah Fischer, Cassie Djerf, Joe Siriani, Pat Shea, Josh Duvendeck, Chris Cox, Henry Penzi, Tania Cabrera, Colton Shires, Viera Andrea Moya, Heajee Kim, Lydia Hannibal, Shawn Thornton, Eric Weinstein, Danny Smith, Mike Nikitas, Robin Hamilton, Mike Henry, Johnny Lee Davenport, Chris Everett, Tara Strong, Ted Danson, Ryan Reynolds, Olivia Jordan, Alexandra Creteau, Emmalyn Anderson, John Franchi",6.9,62.0,United States,English
129167,The Iron Giant,1999,Brad Bird,Tim McCanlies,Michael Kamen,"Jennifer Aniston, Harry Connick Jr., Vin Diesel, James Gammon, Cloris Leachman, Christopher McDonald, John Mahoney, Eli Marienthal, M. Emmet Walsh, Jack Angel, Bob Bergen, Mary Kay Bergman, Michael Bird, Devon Cole Borisoff, Rodger Bumpass, Robert Clotworthy, Jennifer Darling, Zack Eginton, Paul Eiding, Bill Farmer, Charles Howerton, Ollie Johnston, Sherry Lynn, Mickie McGowan, Ryan O'Donohue, Phil Proctor, Frank Thomas, Patti Tippo, Brian Tochi, Carole Jeghers",8.1,85.0,United States,English
2980516,The Theory of Everything,2014,James Marsh,Anthony McCarten,Jóhann Jóhannsson,"Eddie Redmayne, Felicity Jones, Charlie Cox, Emily Watson, Simon McBurney, David Thewlis, Maxine Peake, Harry Lloyd, Tom Prior, Sophie Perry, Finlay Wright-Stephens, Alice Orr-Ewing, Thomas Morrison, Michael Marcus, Gruffudd Glyn, Paul Longley, Guy Oliver-Watts, Lucy Chappell, Charlotte Hope, Abigail Cruttenden, Nicholas Gerard-Martin, Brett Brown, Anthony Skrimshire, Christian McKay, Adam Godley, Nicola Sloane, Lottie Hamilton, Enzo Cilenti, Rufus Taylor, Delilah Sexton, Eileen Davies, Simon Chandler, Georg Nikoloff, Oliver Payne, Raffiella Chapman, Sam Houston, Victoria Emslie, Frank Lebœuf, Will Barton, Lucy Challenger, Nicola Victoria Buck, Stuart Benson, Andrew Bridgmont, Jamie Edwards, Jumaane Brown, Becky Bush, Jon Wennington, Cynthia Garbutt",7.7,71.0,United Kingdom,English
117060,Mission: Impossible,1996,Brian De Palma,"David Koepp, Robert Towne",Danny Elfman,"Tom Cruise, Jon Voight, Emmanuelle Béart, Henry Czerny, Jean Reno, Ving Rhames, Kristin Scott Thomas, Vanessa Redgrave, Ingeborga Dapkūnaitė, Valentina Yakunina, Marek Vašut, Nathan Osgood, John McLaughlin, Rolf Saxon, Karel Dobrý, Andreas Wisniewski, David Shaeffer, Rudolf Pechan, Gaston Šubert, Ricco Ross, Mark Houghton, Bob Friend, Annabel Mullion, Garrick Hagon, Jiřina Třebická, Andrzej Borkowski, Maya Dokic, Sam Douglas, Olegar Fedoro, Carmela Marner, Mimi Potworowska, David Schneider, Helen Lindsay, Pat Starr, Richard D. Sharp, Randall Paul, Sue Doucette, Graydon Gould, Tony Vogel, Michael Rogers, Laura Brook, Morgan Deare, David Phelan, Melissa Knatchbull, Dale Dye, Marcel Iureș, Ion Caramitru, Emilio Estevez, Keith Campbell, Michael Cella, Harry Fielder, Toby Hinson, John Knoll, Paul Markham",7.2,59.0,United States,English
816711,World War Z,2013,Marc Forster,"Damon Lindelof, Drew Goddard, Matthew Michael Carnahan",Marco Beltrami,"Brad Pitt, Mireille Enos, Daniella Kertesz, James Badge Dale, Ludi Boeken, Matthew Fox, Fana Mokoena, David Morse, Elyes Gabel, Sterling Jerins, Peter Capaldi, Pierfrancesco Favino, Ruth Negga, Moritz Bleibtreu, Abigail Hargrove, Fabrizio Guido, David Andrews, John Gordon Sinclair, Grégory Fitoussi, Jane Perry, Lucy Russell, Mark Holden, Tim Berrington, Konstantin Khabenskiy, Michiel Huisman, Ann Ogbomo, Jonathan Howard, Mike Noble, Ernesto Cantu, Vicky Araico, Graham Hornsby, Nick Bartlett, Kevin Kiely Jnr, Ruari Cannon, Ryen Perkins-Gangnes, Khalid Laith, Noa Bodner, Troy Glasgow, Julia Levy-Boeken, Lee Nicholas Harris, Assaf Ben-Shimon, Gil Cohen-Alloro, Yaniv Rokah, Shaul Ezer, Linoy Aynesaz, Efrat Avni, Maisam Masri, Renu Setna, Ori Pfeffer, Imran Mraish, Yousef Hayyan Jubeh, Josh Wingate, Richard Thomson, Ewan Ross, Song Xuan Ke, Christian Wong, Denis Ischenko, Nikola Đuričko, Elen Rhys, Paula Videniece, Doron Davidson, Lee Colley, Michael Jenn, Sarah Amankwah, Anna Biczik, Gábor Czap, Katalin Dombi, Eniko Fulop, Istvan Karikas, Andrea Meszaros, Gergely Mészáros, Peter Molnár, Lambert Tóth, Roland Tzafetás, Jeno Radi, Ádám Zambrzyscki, Maddox Jolie-Pitt, Alma Rix, Darren Kendrick, Ryan Hartwig, Dayle Teegarden, Audrey Marie Bartolo",7.0,63.0,United States,English
32138,The Wizard of Oz,1939,Victor Fleming,"Florence Ryerson, Noel Langley, Edgar Allan Woolf",Harold Arlen,"Judy Garland, Ray Bolger, Jack Haley, Bert Lahr, Frank Morgan, Margaret Hamilton, Billie Burke, Charley Grapewin, Pat Walshe, Clara Blandick, Terry, Adriana Caselotti, Harry Earles, Jerry Maren, Buddy Ebsen, Parnell St. Aubin, Billy Bletcher, Pinto Colvig, Charles Becker, Mitchell Lewis, Buster Brodie, Ethelreda Leopold, Billy Curtis, Eleanor Keaton, Angelo Rossitto, Meinhardt Raabe, Elaine Merk Binder",8.1,92.0,United States,English
1270798,X-Men: First Class,2011,Matthew Vaughn,"Ashley Miller, Zack Stentz, Jane Goldman, Matthew Vaughn",Henry Jackman,"James McAvoy, Michael Fassbender, Jennifer Lawrence, Rose Byrne, Kevin Bacon, January Jones, Nicholas Hoult, Lucas Till, Zoë Kravitz, Caleb Landry Jones, Oliver Platt, Jason Flemyng, Edi Gathegi, Matt Craven, Álex González, Rade Šerbedžija, Glenn Morshower, Laurence Belcher, Bill Milner, Morgan Lily, Beth Goddard, Éva Magyar, Corey Johnson, Demetri Goritsas, Don Creech, James Remar, Ludger Pistor, Wilfried Hochholdinger, Greg Kolpakchi, Andrei Zayats, Ray Wise, Michael Medeiros, Olek Krupa, Yuri Naumkin, Gene Farber, David Agranov, Katrine De Candole, James Faulkner, Annabelle Wallis, Juan Herrera, Greg Savage, Jarid Faubel, Gregory Cox, Josh Cohen, David Crow, Kieran Patrick Campbell, Sasha Pieterse, Brendan Fehr, Michael Ironside, Jason Beghe, Venya Manzyuk, Tony Curran, Randall Batinkoff, Peter Stark, Leonard Redlich, Carlos Peres, Sean Brown, Neil Fingleton, Georg Nikoloff, Arthur Darbinyan, Hugh Jackman, Rebecca Romijn, David Joseph Martinez, Johnny Otto, Josh Ramsay, John Snowden, Leonardo Castro Sitiriche",7.7,65.0,United States,English
449088,Pirates of the Caribbean: At World's End,2007,Gore Verbinski,"Terry Rossio, Ted Elliott",Hans Zimmer,"Johnny Depp, Geoffrey Rush, Orlando Bloom, Keira Knightley, Jack Davenport, Bill Nighy, Jonathan Pryce, Lee Arenberg, Mackenzie Crook, Kevin McNally, David Bailie, Stellan Skarsgård, Tom Hollander, Naomie Harris, Martin Klebba, David Schofield, Lauren Maher, Dermot Keaney, Clive Ashborn, Winston Ellis, Christopher Adamson, Andy Beckwith, Jonathan Linsley, Chow Yun-Fat, Keith Richards, Ghassan Massoud, Hakeem Kae-Kazim, Dominic Scott Kay, Vanessa Branch, Reggie Lee, Marshall Manesh, Angus Barnett, Giles New, Takayo Fischer, Marcel Iureș, Sergio Calderón, James Lancaster, Toru Tanaka Jr., Edwin H. Bravo, Albert 'Sumo' Lee, Tyler Tuione, Larry Leong, Greg Ellis, Brendyn Bell, Ho-Kwan Tse, Peter Donald Badalamenti II, Marc Joseph, Chris Symonds, Michael Symonds, Humberto Fernández Tristan, Omid Djalili, Lawrence Cummings, Chris M. Allport, Jim Raycroft, Robert Hovencamp, Geoffrey Alch, Ned Wertimer, Samela A. Beasom, Jessica-Elisabeth, Caesar Peters, Bob Elmore, Mark Hildreth, Matthew Wolf, JB Blanc, Rick Mali, Kimo Keoke, David Prak, Henry T. Yamada, Jonathan Limbo, Mick Gallagher, Philip Shin, Huynh Quang, Ronnie Cruz, Thomas Isao Morinaka, Lidet Viravong, Ova Saopeng, Phoenix Wong, Mark Wherry, Christopher S. Capp, Sam Bower, Arnold Chon, Nicole Dionne, Michelle Lee, David Meunier",7.1,50.0,United States,English
1170358,The Hobbit: The Desolation of Smaug,2013,Peter Jackson,"Fran Walsh, Philippa Boyens, Peter Jackson, Guillermo del Toro",Howard Shore,"Ian McKellen, Martin Freeman, Richard Armitage, Benedict Cumberbatch, Orlando Bloom, Evangeline Lilly, Lee Pace, Luke Evans, Stephen Fry, Ken Stott, James Nesbitt, Mikael Persbrandt, Sylvester McCoy, Aidan Turner, Dean O'Gorman, Graham McTavish, Adam Brown, Peter Hambleton, John Callen, Mark Hadlow, Jed Brophy, William Kircher, Stephen Hunter, Ryan Gage, John Bell, Manu Bennett, Lawrence Makoare, Peggy Nesbitt, Mary Nesbitt, Cate Blanchett, Ben Mitchell, Stephen Ure, Craig Hall, Robin Kerr, Eli Kent, Simon London, Brian Sergent, Peter Vere-Jones, Mark Mitchinson, Kelly Kilgour, Sarah Peirse, Nick Blake, Dallas Barnett, Matt Smith, Katie Jackson, Richard Whiteside, Greg Ellis, Ray Henwood, Tim Gordon, Jabez Olssen, Stephen Colbert, Evelyn McGee-Colbert, Peter Colbert, John Colbert, Norman Kali, Carter Nixon, Zane Weiner, Allan Smith, Jack Binding, Terry Binding, Frank Edwards, Peter Jackson, Terry Notary, Emma Smith, Phoebe Gittins, Alaina Wilks",7.8,66.0,United States,English
162222,Cast Away,2000,Robert Zemeckis,William Broyles Jr.,Alan Silvestri,"Tom Hanks, Helen Hunt, Chris Noth, Paul Sanchez, Lari White, Leonid Citer, David Allen Brooks, Semion Sudarikov, Peter Von Berg, Dmitri S. Boudrine, Nick Searcy, François Duhamel, Michael Forest, Lauren Birkell, Yelena Popovic, Viveka Davis, Jennifer Choe, Nan Martin, Anne Bellamy, Dennis Letts, Wendy Worthington, Valerie Wildman, John Duerler, Steve Monroe, Lisa Long, Elden Henson, Timothy Stack, Alice Vaughn, Joe Conley, Garret Davis, Jay Acovone, Christopher Kriesa, Derick Alexander, Jenifer Lewis, Vince Martin, Valentina Ananina, Geoffrey Blake",7.8,74.0,United States,English
457939,The Holiday,2006,Nancy Meyers,Nancy Meyers,Hans Zimmer,"Cameron Diaz, Kate Winslet, Jude Law, Jack Black, Eli Wallach, Edward Burns, Rufus Sewell, Miffy Englefield, Emma Pritchard, Sarah Parish, Shannyn Sossamon, Bill Macy, Shelley Berman, Kathryn Hahn, John Krasinski, Alex O'Loughlin, Odette Annable, Bundle Williams, Suzanne Dizon, Terry Diab, Kenneth Danziger, Hope Riley, Gilbert Esquivel, Steven Bruns, Nikki Novak, Judith Drake, Pamela Dunlap, Hal Douglas, Jay Simpson, Siobhan Pestano, Charles Dinsdale, Sarah Flind, Darline Ann Harris, Marcell Brown, Marina Morgan, Lynden Edwards, Lydia Blanco Garza, Jon Prescott, Patrick Cavanaugh, Justin Collins, James Franco, Lindsay Lohan, Dustin Hoffman, Dani Lennon, Steven Quale, Lasco Atkins, Patrizia Barretto, Drew Bayers, Brad Carr, Freddie De Grate, Nicholas Downs, Amber Elizabeth, Andy Gates, Elizabeth Hara, Jake Head, Halbert Hernandez, Steve Humphreys, Charles Kellam, Samantha Kelly, Lucy Lewendon, Jamie McCall, Mark A. Nash, Ian Novotny, Vanessa Ross, Scott Slifer, David Venafro, Leanne Wilson",7.0,52.0,United States,English
338348,The Polar Express,2004,Robert Zemeckis,"Robert Zemeckis, William Broyles Jr.",Alan Silvestri,"Tom Hanks, Leslie Zemeckis, Eddie Deezen, Nona Gaye, Peter Scolari, Michael Jeter, Josh Hutcherson, Daryl Sabara, Jimmy Bennett, Tinashe, Brendan King, Andy Pellick, Josh Eli, Mark Mendonca, Rolondas Hendricks, Mark Goodman, Jon Scott, Gregory Gast, Sean Scott, Gordon Hart, Chris Coppola, Julene Renee, Charles Fleischer, Steven Tyler, Phil Fondacaro, Debbie Lee Carrington, Mark Povinelli, Ed Gale, Dante Pastula, André Sogliuzzo, Isabella Peregrina, Eric Newton, Aidan O'Shea, Aaron Hendry, Kevin C. Carr, Bee Jay Joyer, Jena Carpenter, Karine Mauffrey, Elisabeth P. Carpenter, Bill Forchion, Devin Henderson, Sagiv Ben-Binyamin, Ashly Holloway, Jimmy 'Jax' Pinchak, Chantel Valdivieso, Hayden McFarland, Connor Matheus, Evan Sabara, Jack Angel, Rodger Bumpass, Dylan Cash, Cody Klop, Patrick Stogner",6.6,61.0,United States,English
